method,name,group,module_type,region,decode_step,m,input_shape,backend,elapsed_ms
sparse_bf16,language_model.layers.22.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09993600100278854
sparse_bf16,language_model.layers.22.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.0987199991941452
sparse_bf16,language_model.layers.22.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.12348800152540207
sparse_bf16,language_model.layers.22.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.1297920048236847
sparse_bf16,language_model.layers.22.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10435199737548828
sparse_bf16,language_model.layers.22.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.19100800156593323
sparse_bf16,language_model.layers.23.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10972800105810165
sparse_bf16,language_model.layers.23.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.1069440022110939
sparse_bf16,language_model.layers.23.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10367999970912933
sparse_bf16,language_model.layers.23.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.12310399860143661
sparse_bf16,language_model.layers.23.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11398400366306305
sparse_bf16,language_model.layers.23.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10556799918413162
sparse_bf16,language_model.layers.23.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.1923840045928955
sparse_bf16,language_model.layers.24.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10915199667215347
sparse_bf16,language_model.layers.24.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10204800218343735
sparse_bf16,language_model.layers.24.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10003200173377991
sparse_bf16,language_model.layers.24.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.0982080027461052
sparse_bf16,language_model.layers.24.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.12284799665212631
sparse_bf16,language_model.layers.24.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10838399827480316
sparse_bf16,language_model.layers.24.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10342399775981903
sparse_bf16,language_model.layers.24.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.1924159973859787
sparse_bf16,language_model.layers.25.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.1098880022764206
sparse_bf16,language_model.layers.25.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10278400033712387
sparse_bf16,language_model.layers.25.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10550399869680405
sparse_bf16,language_model.layers.25.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09843199700117111
sparse_bf16,language_model.layers.25.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.1276479959487915
sparse_bf16,language_model.layers.25.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.1133119985461235
sparse_bf16,language_model.layers.25.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.1056319996714592
sparse_bf16,language_model.layers.25.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.19564799964427948
sparse_bf16,language_model.layers.26.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10976000130176544
sparse_bf16,language_model.layers.26.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10201600193977356
sparse_bf16,language_model.layers.26.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09904000163078308
sparse_bf16,language_model.layers.26.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10902400314807892
sparse_bf16,language_model.layers.26.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11814399808645248
sparse_bf16,language_model.layers.26.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10982400178909302
sparse_bf16,language_model.layers.26.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10345599800348282
sparse_bf16,language_model.layers.26.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.19228799641132355
sparse_bf16,language_model.layers.27.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11334399878978729
sparse_bf16,language_model.layers.27.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10707200318574905
sparse_bf16,language_model.layers.27.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10524799674749374
sparse_bf16,language_model.layers.27.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11680000275373459
sparse_bf16,language_model.layers.27.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11123199760913849
sparse_bf16,language_model.layers.27.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10633599758148193
sparse_bf16,language_model.layers.27.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.1998080015182495
sparse_bf16,language_model.layers.28.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10972800105810165
sparse_bf16,language_model.layers.28.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10208000242710114
sparse_bf16,language_model.layers.28.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09984000027179718
sparse_bf16,language_model.layers.28.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10070399940013885
sparse_bf16,language_model.layers.28.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.12937599420547485
sparse_bf16,language_model.layers.28.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.12038400024175644
sparse_bf16,language_model.layers.28.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10646399855613708
sparse_bf16,language_model.layers.28.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.19286400079727173
sparse_bf16,language_model.layers.29.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11203200370073318
sparse_bf16,language_model.layers.29.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.1029760017991066
sparse_bf16,language_model.layers.29.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09910400211811066
sparse_bf16,language_model.layers.29.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09859199821949005
sparse_bf16,language_model.layers.29.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11894399672746658
sparse_bf16,language_model.layers.29.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10921599715948105
sparse_bf16,language_model.layers.29.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10470400005578995
sparse_bf16,language_model.layers.29.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.19302399456501007
sparse_bf16,language_model.layers.30.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10911999642848969
sparse_bf16,language_model.layers.30.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10278400033712387
sparse_bf16,language_model.layers.30.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09878399968147278
sparse_bf16,language_model.layers.30.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.09779199957847595
sparse_bf16,language_model.layers.30.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.12432000041007996
sparse_bf16,language_model.layers.30.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10931199789047241
sparse_bf16,language_model.layers.30.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10556799918413162
sparse_bf16,language_model.layers.30.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.19411200284957886
sparse_bf16,language_model.layers.31.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10995200276374817
sparse_bf16,language_model.layers.31.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10467199981212616
sparse_bf16,language_model.layers.31.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10208000242710114
sparse_bf16,language_model.layers.31.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.12297599762678146
sparse_bf16,language_model.layers.31.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.11376000195741653
sparse_bf16,language_model.layers.31.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,24,1,1x1x4096,sparse_bf16,0.10751999914646149
sparse_bf16,language_model.layers.31.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,24,1,1x1x12288,sparse_bf16,0.1905599981546402
sparse_bf16,language_model.layers.0.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.15331199765205383
sparse_bf16,language_model.layers.0.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10678400099277496
sparse_bf16,language_model.layers.0.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1021760031580925
sparse_bf16,language_model.layers.0.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10025600343942642
sparse_bf16,language_model.layers.0.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.12956799566745758
sparse_bf16,language_model.layers.0.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11568000167608261
sparse_bf16,language_model.layers.0.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.106175996363163
sparse_bf16,language_model.layers.0.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19392000138759613
sparse_bf16,language_model.layers.1.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11494400352239609
sparse_bf16,language_model.layers.1.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10304000228643417
sparse_bf16,language_model.layers.1.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.0997759997844696
sparse_bf16,language_model.layers.1.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10118400305509567
sparse_bf16,language_model.layers.1.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1266240030527115
sparse_bf16,language_model.layers.1.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11004800349473953
sparse_bf16,language_model.layers.1.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10502400249242783
sparse_bf16,language_model.layers.1.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19103999435901642
sparse_bf16,language_model.layers.2.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11270400136709213
sparse_bf16,language_model.layers.2.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10281600058078766
sparse_bf16,language_model.layers.2.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10009600222110748
sparse_bf16,language_model.layers.2.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.09833600372076035
sparse_bf16,language_model.layers.2.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1199679970741272
sparse_bf16,language_model.layers.2.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11011199653148651
sparse_bf16,language_model.layers.2.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10547199845314026
sparse_bf16,language_model.layers.2.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19103999435901642
sparse_bf16,language_model.layers.3.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10953599959611893
sparse_bf16,language_model.layers.3.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10531199723482132
sparse_bf16,language_model.layers.3.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10480000078678131
sparse_bf16,language_model.layers.3.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11529599875211716
sparse_bf16,language_model.layers.3.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1098560020327568
sparse_bf16,language_model.layers.3.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10524799674749374
sparse_bf16,language_model.layers.3.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19203199446201324
sparse_bf16,language_model.layers.4.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1189119964838028
sparse_bf16,language_model.layers.4.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10268799960613251
sparse_bf16,language_model.layers.4.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10025600343942642
sparse_bf16,language_model.layers.4.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.09891200065612793
sparse_bf16,language_model.layers.4.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.12918399274349213
sparse_bf16,language_model.layers.4.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11612799763679504
sparse_bf16,language_model.layers.4.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10655999928712845
sparse_bf16,language_model.layers.4.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19356800615787506
sparse_bf16,language_model.layers.5.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11126399785280228
sparse_bf16,language_model.layers.5.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10284800082445145
sparse_bf16,language_model.layers.5.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.09935999661684036
sparse_bf16,language_model.layers.5.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.09907200187444687
sparse_bf16,language_model.layers.5.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.12025599926710129
sparse_bf16,language_model.layers.5.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11398400366306305
sparse_bf16,language_model.layers.5.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10623999685049057
sparse_bf16,language_model.layers.5.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19180800020694733
sparse_bf16,language_model.layers.6.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11075200140476227
sparse_bf16,language_model.layers.6.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10524799674749374
sparse_bf16,language_model.layers.6.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10233599692583084
sparse_bf16,language_model.layers.6.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10009600222110748
sparse_bf16,language_model.layers.6.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11935999989509583
sparse_bf16,language_model.layers.6.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1141119971871376
sparse_bf16,language_model.layers.6.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10444799810647964
sparse_bf16,language_model.layers.6.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19526399672031403
sparse_bf16,language_model.layers.7.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11568000167608261
sparse_bf16,language_model.layers.7.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10630399733781815
sparse_bf16,language_model.layers.7.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10620799660682678
sparse_bf16,language_model.layers.7.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11401599645614624
sparse_bf16,language_model.layers.7.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11107199639081955
sparse_bf16,language_model.layers.7.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10592000186443329
sparse_bf16,language_model.layers.7.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19171200692653656
sparse_bf16,language_model.layers.8.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1103999987244606
sparse_bf16,language_model.layers.8.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10022400319576263
sparse_bf16,language_model.layers.8.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10019200295209885
sparse_bf16,language_model.layers.8.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.09916800260543823
sparse_bf16,language_model.layers.8.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.12838399410247803
sparse_bf16,language_model.layers.8.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.114656001329422
sparse_bf16,language_model.layers.8.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10505600273609161
sparse_bf16,language_model.layers.8.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19129599630832672
sparse_bf16,language_model.layers.9.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10969600081443787
sparse_bf16,language_model.layers.9.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1005759984254837
sparse_bf16,language_model.layers.9.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10028800368309021
sparse_bf16,language_model.layers.9.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.0987199991941452
sparse_bf16,language_model.layers.9.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11852800101041794
sparse_bf16,language_model.layers.9.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10630399733781815
sparse_bf16,language_model.layers.9.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10329599678516388
sparse_bf16,language_model.layers.9.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19148799777030945
sparse_bf16,language_model.layers.10.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11628799885511398
sparse_bf16,language_model.layers.10.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10384000092744827
sparse_bf16,language_model.layers.10.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10016000270843506
sparse_bf16,language_model.layers.10.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.09830400347709656
sparse_bf16,language_model.layers.10.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1196800023317337
sparse_bf16,language_model.layers.10.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10943999886512756
sparse_bf16,language_model.layers.10.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.1053759977221489
sparse_bf16,language_model.layers.10.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.1908160001039505
sparse_bf16,language_model.layers.11.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10892800241708755
sparse_bf16,language_model.layers.11.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10492800176143646
sparse_bf16,language_model.layers.11.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10361599922180176
sparse_bf16,language_model.layers.11.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.12300799787044525
sparse_bf16,language_model.layers.11.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11356800049543381
sparse_bf16,language_model.layers.11.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.10460799932479858
sparse_bf16,language_model.layers.11.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,25,1,1x1x12288,sparse_bf16,0.19180800020694733
sparse_bf16,language_model.layers.12.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,25,1,1x1x4096,sparse_bf16,0.11046399921178818
